date,employee_id,employee_name,role,department,sales_count,sales_value,customer_satisfaction,attendance,productivity_score
2025-03-07,16,Emma Taylor,Customer Service Manager,Customer Service,2,1854,3.8,1.0,66.1
2025-03-07,12,John Davis,Office Manager,Administration,2,404,3.5,1.0,85.0
2025-03-07,10,Ethan Garcia,Administrative Assistant,Administration,3,774,3.9,1.0,82.1
2025-03-07,15,William Thompson,Office Manager,Administration,1,739,5.0,1.0,76.0
2025-03-07,4,Isabella Garcia,Shipping Coordinator,Warehouse,2,912,4.7,1.0,87.4
2025-03-07,14,Ethan White,Warehouse Associate,Warehouse,2,1288,3.2,1.0,95.6
2025-03-07,1,John Williams,Sales Representative,Sales,13,4784,4.2,1.0,98.9
2025-03-07,5,Benjamin Garcia,Sales Manager,Sales,17,13991,3.8,1.0,69.7
2025-03-07,13,Olivia Moore,Customer Service Manager,Customer Service,0,0,4.3,1.0,90.7
2025-03-08,4,Isabella Garcia,Shipping Coordinator,Warehouse,3,1965,3.9,1.0,67.9
2025-03-08,15,William Thompson,Office Manager,Administration,2,1944,3.1,1.0,89.2
2025-03-08,19,James Miller,Marketing Specialist,Marketing,5,1095,3.6,1.0,90.4
2025-03-08,8,Isabella Miller,Warehouse Manager,Warehouse,2,752,4.1,1.0,66.2
2025-03-08,14,Ethan White,Warehouse Associate,Warehouse,3,2043,3.1,1.0,78.9
2025-03-08,6,Evelyn Brown,Digital Marketer,Marketing,3,2310,4.8,1.0,77.4
2025-03-08,9,Charlotte White,Administrative Assistant,Administration,3,846,4.6,1.0,84.2
2025-03-08,18,Isabella Williams,Sales Associate,Sales,17,15674,4.4,1.0,60.7
2025-03-08,13,Olivia Moore,Customer Service Manager,Customer Service,1,166,4.0,1.0,71.3
2025-03-08,10,Ethan Garcia,Administrative Assistant,Administration,4,3664,3.7,1.0,73.4
2025-03-08,5,Benjamin Garcia,Sales Manager,Sales,12,3948,4.8,1.0,91.8
2025-03-08,7,Benjamin Garcia,Support Specialist,Customer Service,3,954,3.8,1.0,80.4
2025-03-08,17,Isabella White,Administrative Assistant,Administration,4,3844,4.5,1.0,91.6
2025-03-09,1,John Williams,Sales Representative,Sales,17,11322,4.5,1.0,83.7
2025-03-09,17,Isabella White,Administrative Assistant,Administration,2,328,4.1,1.0,94.9
2025-03-09,11,Sophia Brown,Marketing Coordinator,Marketing,0,0,3.9,1.0,87.9
2025-03-09,6,Evelyn Brown,Digital Marketer,Marketing,4,3712,4.2,1.0,97.8
2025-03-09,2,Alexander Martin,Receptionist,Administration,1,183,4.0,1.0,63.4
2025-03-09,3,Mia Wilson,Marketing Coordinator,Marketing,4,2608,4.7,1.0,84.4
2025-03-09,8,Isabella Miller,Warehouse Manager,Warehouse,5,3490,4.1,1.0,75.6
2025-03-09,7,Benjamin Garcia,Support Specialist,Customer Service,5,2360,4.7,1.0,77.9
2025-03-09,10,Ethan Garcia,Administrative Assistant,Administration,0,0,3.5,1.0,67.6
2025-03-09,4,Isabella Garcia,Shipping Coordinator,Warehouse,1,538,4.7,1.0,61.1
2025-03-09,12,John Davis,Office Manager,Administration,2,1606,3.5,1.0,89.9
2025-03-09,14,Ethan White,Warehouse Associate,Warehouse,2,1662,4.4,1.0,89.9
2025-03-09,9,Charlotte White,Administrative Assistant,Administration,1,586,3.9,1.0,89.3
2025-03-09,20,Emma Robinson,Warehouse Associate,Warehouse,1,162,3.8,1.0,86.8
2025-03-10,13,Olivia Moore,Customer Service Manager,Customer Service,4,2612,4.4,1.0,61.9
2025-03-10,20,Emma Robinson,Warehouse Associate,Warehouse,2,518,4.3,1.0,89.8
2025-03-10,17,Isabella White,Administrative Assistant,Administration,1,141,4.2,1.0,97.9
2025-03-10,2,Alexander Martin,Receptionist,Administration,4,1004,3.5,1.0,60.2
2025-03-10,9,Charlotte White,Administrative Assistant,Administration,1,659,5.0,1.0,84.3
2025-03-10,19,James Miller,Marketing Specialist,Marketing,5,1185,4.3,1.0,76.6
2025-03-10,10,Ethan Garcia,Administrative Assistant,Administration,0,0,3.3,1.0,73.0
2025-03-10,7,Benjamin Garcia,Support Specialist,Customer Service,0,0,3.4,1.0,81.8
2025-03-10,3,Mia Wilson,Marketing Coordinator,Marketing,0,0,3.3,1.0,62.6
2025-03-10,6,Evelyn Brown,Digital Marketer,Marketing,4,988,3.5,1.0,71.8
2025-03-10,15,William Thompson,Office Manager,Administration,5,1815,4.4,1.0,96.2
2025-03-10,11,Sophia Brown,Marketing Coordinator,Marketing,0,0,3.1,1.0,73.3
2025-03-10,5,Benjamin Garcia,Sales Manager,Sales,4,2636,3.8,1.0,98.2
2025-03-11,4,Isabella Garcia,Shipping Coordinator,Warehouse,0,0,4.1,1.0,95.9
2025-03-11,16,Emma Taylor,Customer Service Manager,Customer Service,5,2945,4.6,1.0,92.7
2025-03-11,12,John Davis,Office Manager,Administration,1,555,3.3,1.0,75.7
2025-03-11,17,Isabella White,Administrative Assistant,Administration,4,1868,5.0,1.0,91.8
2025-03-11,7,Benjamin Garcia,Support Specialist,Customer Service,1,953,3.8,1.0,67.1
2025-03-11,10,Ethan Garcia,Administrative Assistant,Administration,0,0,4.1,1.0,89.5
2025-03-11,1,John Williams,Sales Representative,Sales,20,15960,4.3,1.0,73.0
2025-03-11,11,Sophia Brown,Marketing Coordinator,Marketing,4,2304,3.4,1.0,77.0
2025-03-11,19,James Miller,Marketing Specialist,Marketing,5,1420,4.0,1.0,65.8
2025-03-11,13,Olivia Moore,Customer Service Manager,Customer Service,0,0,3.8,1.0,71.6
2025-03-11,3,Mia Wilson,Marketing Coordinator,Marketing,4,2160,4.8,1.0,63.3
2025-03-11,5,Benjamin Garcia,Sales Manager,Sales,17,10659,3.1,1.0,82.4
2025-03-11,9,Charlotte White,Administrative Assistant,Administration,4,2656,4.8,1.0,89.5
2025-03-12,5,Benjamin Garcia,Sales Manager,Sales,3,2925,4.2,1.0,86.8
2025-03-12,13,Olivia Moore,Customer Service Manager,Customer Service,3,2892,3.8,1.0,96.3
2025-03-12,19,James Miller,Marketing Specialist,Marketing,4,1232,5.0,1.0,96.4
2025-03-12,3,Mia Wilson,Marketing Coordinator,Marketing,0,0,3.4,1.0,89.3
2025-03-12,14,Ethan White,Warehouse Associate,Warehouse,5,4015,3.8,1.0,74.4
2025-03-12,4,Isabella Garcia,Shipping Coordinator,Warehouse,2,846,4.6,1.0,92.5
2025-03-12,20,Emma Robinson,Warehouse Associate,Warehouse,5,4075,4.6,1.0,91.0
2025-03-12,1,John Williams,Sales Representative,Sales,7,6230,3.7,1.0,83.6
2025-03-12,18,Isabella Williams,Sales Associate,Sales,11,3652,4.9,1.0,85.4
2025-03-12,7,Benjamin Garcia,Support Specialist,Customer Service,2,1766,5.0,1.0,61.1
2025-03-12,16,Emma Taylor,Customer Service Manager,Customer Service,1,305,3.3,1.0,61.0
2025-03-12,11,Sophia Brown,Marketing Coordinator,Marketing,1,530,4.0,1.0,63.6
2025-03-12,17,Isabella White,Administrative Assistant,Administration,3,2964,4.1,1.0,77.0
2025-03-12,12,John Davis,Office Manager,Administration,4,3668,5.0,1.0,94.6
2025-03-12,15,William Thompson,Office Manager,Administration,4,1672,3.4,1.0,65.4
2025-03-12,8,Isabella Miller,Warehouse Manager,Warehouse,1,536,3.0,1.0,63.2
2025-03-13,7,Benjamin Garcia,Support Specialist,Customer Service,0,0,3.5,1.0,60.9
2025-03-13,14,Ethan White,Warehouse Associate,Warehouse,1,179,4.5,1.0,71.5
2025-03-13,4,Isabella Garcia,Shipping Coordinator,Warehouse,4,1660,4.7,1.0,80.5
2025-03-13,20,Emma Robinson,Warehouse Associate,Warehouse,0,0,4.7,1.0,77.3
2025-03-13,9,Charlotte White,Administrative Assistant,Administration,4,1820,4.2,1.0,70.9
2025-03-13,13,Olivia Moore,Customer Service Manager,Customer Service,2,1052,4.4,1.0,88.2
2025-03-13,19,James Miller,Marketing Specialist,Marketing,5,2845,3.1,1.0,67.0
2025-03-13,10,Ethan Garcia,Administrative Assistant,Administration,0,0,4.4,1.0,63.8
2025-03-13,6,Evelyn Brown,Digital Marketer,Marketing,2,470,4.6,1.0,64.1
2025-03-13,3,Mia Wilson,Marketing Coordinator,Marketing,2,1738,4.1,1.0,90.8
2025-03-13,18,Isabella Williams,Sales Associate,Sales,14,12040,3.3,1.0,86.8
2025-03-13,17,Isabella White,Administrative Assistant,Administration,0,0,4.5,1.0,94.1
2025-03-14,11,Sophia Brown,Marketing Coordinator,Marketing,4,540,4.2,1.0,71.8
2025-03-14,9,Charlotte White,Administrative Assistant,Administration,4,632,4.2,1.0,60.1
2025-03-14,17,Isabella White,Administrative Assistant,Administration,3,1176,4.4,1.0,67.6
2025-03-14,4,Isabella Garcia,Shipping Coordinator,Warehouse,5,725,4.5,1.0,64.0
2025-03-14,10,Ethan Garcia,Administrative Assistant,Administration,0,0,4.4,1.0,60.4
2025-03-14,2,Alexander Martin,Receptionist,Administration,2,982,3.2,1.0,85.9
2025-03-14,13,Olivia Moore,Customer Service Manager,Customer Service,2,898,4.8,1.0,84.7
2025-03-14,18,Isabella Williams,Sales Associate,Sales,6,3078,3.9,1.0,83.5
2025-03-14,8,Isabella Miller,Warehouse Manager,Warehouse,0,0,3.0,1.0,89.0
2025-03-14,14,Ethan White,Warehouse Associate,Warehouse,3,729,4.7,1.0,87.6
2025-03-14,16,Emma Taylor,Customer Service Manager,Customer Service,1,542,3.9,1.0,79.9
2025-03-14,6,Evelyn Brown,Digital Marketer,Marketing,2,434,4.2,1.0,72.2
2025-03-14,15,William Thompson,Office Manager,Administration,5,4400,4.0,1.0,74.9
2025-03-14,3,Mia Wilson,Marketing Coordinator,Marketing,5,1270,4.9,1.0,70.7
2025-03-14,5,Benjamin Garcia,Sales Manager,Sales,15,2955,4.3,1.0,90.3
2025-03-14,1,John Williams,Sales Representative,Sales,14,9184,4.4,1.0,70.4
2025-03-14,12,John Davis,Office Manager,Administration,2,684,3.5,1.0,72.5
2025-03-14,20,Emma Robinson,Warehouse Associate,Warehouse,2,1250,4.6,1.0,68.9
2025-03-14,19,James Miller,Marketing Specialist,Marketing,4,2552,4.9,1.0,65.7
2025-03-14,7,Benjamin Garcia,Support Specialist,Customer Service,1,713,3.2,1.0,81.1
2025-03-15,17,Isabella White,Administrative Assistant,Administration,2,1748,4.2,1.0,71.3
2025-03-15,11,Sophia Brown,Marketing Coordinator,Marketing,3,1551,4.2,1.0,85.3
2025-03-15,19,James Miller,Marketing Specialist,Marketing,1,604,4.5,1.0,78.5
2025-03-15,6,Evelyn Brown,Digital Marketer,Marketing,5,2425,3.7,1.0,86.9
2025-03-15,15,William Thompson,Office Manager,Administration,0,0,3.4,1.0,66.3
2025-03-15,3,Mia Wilson,Marketing Coordinator,Marketing,4,3548,3.0,1.0,62.7
2025-03-15,14,Ethan White,Warehouse Associate,Warehouse,4,1492,3.8,1.0,74.6
2025-03-15,1,John Williams,Sales Representative,Sales,6,2664,4.5,1.0,83.6
2025-03-15,9,Charlotte White,Administrative Assistant,Administration,2,612,4.1,1.0,72.8
2025-03-15,18,Isabella Williams,Sales Associate,Sales,11,6611,4.1,1.0,81.2
2025-03-15,10,Ethan Garcia,Administrative Assistant,Administration,5,4395,4.3,1.0,79.0
2025-03-15,16,Emma Taylor,Customer Service Manager,Customer Service,1,927,3.7,1.0,90.3
2025-03-15,2,Alexander Martin,Receptionist,Administration,1,982,3.4,1.0,98.7
2025-03-16,18,Isabella Williams,Sales Associate,Sales,13,5278,3.7,1.0,60.4
2025-03-16,6,Evelyn Brown,Digital Marketer,Marketing,0,0,3.5,1.0,76.2
2025-03-16,8,Isabella Miller,Warehouse Manager,Warehouse,4,3020,4.9,1.0,78.2
2025-03-16,9,Charlotte White,Administrative Assistant,Administration,2,704,4.3,1.0,69.8
2025-03-16,10,Ethan Garcia,Administrative Assistant,Administration,1,434,3.4,1.0,76.7
2025-03-16,7,Benjamin Garcia,Support Specialist,Customer Service,4,1604,3.8,1.0,86.4
2025-03-16,16,Emma Taylor,Customer Service Manager,Customer Service,0,0,3.1,1.0,76.5
2025-03-16,13,Olivia Moore,Customer Service Manager,Customer Service,2,1118,3.7,1.0,76.3
2025-03-16,3,Mia Wilson,Marketing Coordinator,Marketing,2,1636,3.0,1.0,76.9
2025-03-16,17,Isabella White,Administrative Assistant,Administration,2,1506,3.1,1.0,68.5
2025-03-16,15,William Thompson,Office Manager,Administration,4,804,3.5,1.0,73.4
2025-03-16,20,Emma Robinson,Warehouse Associate,Warehouse,1,484,3.4,1.0,72.6
2025-03-16,2,Alexander Martin,Receptionist,Administration,5,1020,4.7,1.0,79.9
2025-03-16,19,James Miller,Marketing Specialist,Marketing,4,2772,3.8,1.0,78.7
2025-03-16,5,Benjamin Garcia,Sales Manager,Sales,16,13072,4.3,1.0,88.0
2025-03-16,12,John Davis,Office Manager,Administration,0,0,4.0,1.0,68.9
2025-03-16,11,Sophia Brown,Marketing Coordinator,Marketing,2,540,4.9,1.0,97.7
2025-03-16,14,Ethan White,Warehouse Associate,Warehouse,1,871,4.4,1.0,67.8
2025-03-16,1,John Williams,Sales Representative,Sales,4,856,4.3,1.0,62.3
2025-03-17,7,Benjamin Garcia,Support Specialist,Customer Service,3,2667,4.7,1.0,75.2
2025-03-17,4,Isabella Garcia,Shipping Coordinator,Warehouse,5,2310,3.1,1.0,91.6
2025-03-17,5,Benjamin Garcia,Sales Manager,Sales,7,1715,4.9,1.0,80.2
2025-03-17,17,Isabella White,Administrative Assistant,Administration,3,1017,4.3,1.0,72.6
2025-03-17,2,Alexander Martin,Receptionist,Administration,3,2976,3.8,1.0,88.5
2025-03-17,19,James Miller,Marketing Specialist,Marketing,4,1584,3.4,1.0,72.6
2025-03-17,18,Isabella Williams,Sales Associate,Sales,12,3828,3.2,1.0,93.7
2025-03-17,9,Charlotte White,Administrative Assistant,Administration,5,3595,3.4,1.0,73.6
2025-03-17,6,Evelyn Brown,Digital Marketer,Marketing,4,2336,4.1,1.0,92.5
2025-03-17,15,William Thompson,Office Manager,Administration,4,1600,3.1,1.0,78.7
2025-03-17,1,John Williams,Sales Representative,Sales,8,7312,3.3,1.0,84.2
2025-03-17,16,Emma Taylor,Customer Service Manager,Customer Service,3,2760,4.3,1.0,90.2
2025-03-17,11,Sophia Brown,Marketing Coordinator,Marketing,3,909,3.8,1.0,64.9
2025-03-18,10,Ethan Garcia,Administrative Assistant,Administration,5,1425,4.6,1.0,89.9
2025-03-18,20,Emma Robinson,Warehouse Associate,Warehouse,1,102,4.5,1.0,80.4
2025-03-18,5,Benjamin Garcia,Sales Manager,Sales,13,10725,4.4,1.0,94.2
2025-03-18,12,John Davis,Office Manager,Administration,5,1850,3.2,1.0,84.2
2025-03-18,4,Isabella Garcia,Shipping Coordinator,Warehouse,0,0,3.2,1.0,94.9
2025-03-18,19,James Miller,Marketing Specialist,Marketing,4,1564,3.3,1.0,95.2
2025-03-18,14,Ethan White,Warehouse Associate,Warehouse,1,276,3.0,1.0,86.4
2025-03-18,18,Isabella Williams,Sales Associate,Sales,14,13314,3.6,1.0,92.9
2025-03-18,3,Mia Wilson,Marketing Coordinator,Marketing,3,2322,4.3,1.0,79.5
2025-03-18,1,John Williams,Sales Representative,Sales,18,8424,3.2,1.0,66.3
2025-03-18,13,Olivia Moore,Customer Service Manager,Customer Service,2,1516,4.6,1.0,64.6
2025-03-19,2,Alexander Martin,Receptionist,Administration,0,0,3.5,1.0,61.9
2025-03-19,16,Emma Taylor,Customer Service Manager,Customer Service,5,4915,3.7,1.0,69.4
2025-03-19,11,Sophia Brown,Marketing Coordinator,Marketing,0,0,3.2,1.0,96.0
2025-03-19,17,Isabella White,Administrative Assistant,Administration,1,113,3.8,1.0,94.2
2025-03-19,8,Isabella Miller,Warehouse Manager,Warehouse,5,1880,3.9,1.0,68.7
2025-03-19,4,Isabella Garcia,Shipping Coordinator,Warehouse,3,771,3.7,1.0,60.9
2025-03-19,1,John Williams,Sales Representative,Sales,18,9936,5.0,1.0,95.7
2025-03-19,18,Isabella Williams,Sales Associate,Sales,16,12784,3.1,1.0,79.6
2025-03-19,3,Mia Wilson,Marketing Coordinator,Marketing,5,1990,4.2,1.0,82.5
2025-03-19,15,William Thompson,Office Manager,Administration,0,0,4.8,1.0,77.1
2025-03-20,3,Mia Wilson,Marketing Coordinator,Marketing,0,0,4.3,1.0,66.2
2025-03-20,15,William Thompson,Office Manager,Administration,2,1576,4.1,1.0,83.6
2025-03-20,2,Alexander Martin,Receptionist,Administration,5,1800,4.8,1.0,94.3
2025-03-20,19,James Miller,Marketing Specialist,Marketing,5,3805,3.7,1.0,91.9
2025-03-20,17,Isabella White,Administrative Assistant,Administration,5,2675,3.4,1.0,79.8
2025-03-20,16,Emma Taylor,Customer Service Manager,Customer Service,1,921,3.9,1.0,92.3
2025-03-20,11,Sophia Brown,Marketing Coordinator,Marketing,1,588,4.3,1.0,66.5
2025-03-20,6,Evelyn Brown,Digital Marketer,Marketing,2,486,3.9,1.0,68.8
2025-03-20,9,Charlotte White,Administrative Assistant,Administration,5,3360,3.0,1.0,90.8
2025-03-20,4,Isabella Garcia,Shipping Coordinator,Warehouse,0,0,4.6,1.0,87.3
2025-03-21,20,Emma Robinson,Warehouse Associate,Warehouse,4,1328,4.4,1.0,87.5
2025-03-21,15,William Thompson,Office Manager,Administration,4,3436,4.6,1.0,86.1
2025-03-21,13,Olivia Moore,Customer Service Manager,Customer Service,3,1191,3.5,1.0,60.2
2025-03-21,6,Evelyn Brown,Digital Marketer,Marketing,4,2252,4.6,1.0,73.5
2025-03-21,17,Isabella White,Administrative Assistant,Administration,4,2444,4.2,1.0,72.6
2025-03-21,14,Ethan White,Warehouse Associate,Warehouse,2,320,3.2,1.0,74.2
2025-03-21,1,John Williams,Sales Representative,Sales,8,6576,3.8,1.0,77.6
2025-03-21,3,Mia Wilson,Marketing Coordinator,Marketing,5,3740,3.9,1.0,95.6
2025-03-21,9,Charlotte White,Administrative Assistant,Administration,3,2478,3.1,1.0,83.6
2025-03-21,19,James Miller,Marketing Specialist,Marketing,4,472,3.4,1.0,97.9
2025-03-21,16,Emma Taylor,Customer Service Manager,Customer Service,5,4760,4.8,1.0,71.7
2025-03-21,7,Benjamin Garcia,Support Specialist,Customer Service,0,0,4.5,1.0,64.6
2025-03-21,12,John Davis,Office Manager,Administration,4,1032,4.2,1.0,62.8
2025-03-21,10,Ethan Garcia,Administrative Assistant,Administration,0,0,3.7,1.0,77.1
2025-03-22,4,Isabella Garcia,Shipping Coordinator,Warehouse,1,683,4.7,1.0,93.5
2025-03-22,9,Charlotte White,Administrative Assistant,Administration,2,1596,4.6,1.0,87.1
2025-03-22,17,Isabella White,Administrative Assistant,Administration,0,0,3.2,1.0,97.3
2025-03-22,7,Benjamin Garcia,Support Specialist,Customer Service,3,1665,4.2,1.0,89.4
2025-03-22,15,William Thompson,Office Manager,Administration,5,1365,4.8,1.0,78.0
2025-03-22,13,Olivia Moore,Customer Service Manager,Customer Service,2,324,3.5,1.0,85.6
2025-03-22,6,Evelyn Brown,Digital Marketer,Marketing,2,374,4.8,1.0,89.6
2025-03-22,16,Emma Taylor,Customer Service Manager,Customer Service,1,750,4.5,1.0,86.7
2025-03-22,14,Ethan White,Warehouse Associate,Warehouse,0,0,3.0,1.0,99.7
2025-03-22,19,James Miller,Marketing Specialist,Marketing,5,4355,4.5,1.0,86.9
2025-03-22,11,Sophia Brown,Marketing Coordinator,Marketing,4,1704,4.3,1.0,84.9
2025-03-22,5,Benjamin Garcia,Sales Manager,Sales,19,2679,3.3,1.0,69.1
2025-03-22,18,Isabella Williams,Sales Associate,Sales,17,6664,4.0,1.0,97.1
2025-03-22,20,Emma Robinson,Warehouse Associate,Warehouse,1,305,3.1,1.0,64.6
2025-03-23,15,William Thompson,Office Manager,Administration,4,3840,3.5,1.0,66.6
2025-03-23,10,Ethan Garcia,Administrative Assistant,Administration,1,284,4.6,1.0,96.9
2025-03-23,3,Mia Wilson,Marketing Coordinator,Marketing,0,0,4.8,1.0,60.5
2025-03-23,11,Sophia Brown,Marketing Coordinator,Marketing,4,3532,3.9,1.0,68.8
2025-03-23,4,Isabella Garcia,Shipping Coordinator,Warehouse,0,0,5.0,1.0,75.4
2025-03-23,16,Emma Taylor,Customer Service Manager,Customer Service,3,2448,3.9,1.0,91.6
2025-03-23,5,Benjamin Garcia,Sales Manager,Sales,18,11664,4.3,1.0,92.7
2025-03-23,19,James Miller,Marketing Specialist,Marketing,0,0,4.4,1.0,98.3
2025-03-23,2,Alexander Martin,Receptionist,Administration,3,1962,3.4,1.0,89.2
2025-03-23,12,John Davis,Office Manager,Administration,4,1812,4.2,1.0,93.9
2025-03-23,7,Benjamin Garcia,Support Specialist,Customer Service,5,4335,3.7,1.0,95.4
2025-03-23,18,Isabella Williams,Sales Associate,Sales,20,6440,4.4,1.0,67.6
2025-03-23,17,Isabella White,Administrative Assistant,Administration,3,2124,3.8,1.0,69.3
2025-03-23,9,Charlotte White,Administrative Assistant,Administration,4,2396,3.3,1.0,60.5
2025-03-23,13,Olivia Moore,Customer Service Manager,Customer Service,3,384,3.7,1.0,73.6
2025-03-23,6,Evelyn Brown,Digital Marketer,Marketing,1,218,3.7,1.0,61.3
2025-03-23,8,Isabella Miller,Warehouse Manager,Warehouse,3,810,3.6,1.0,79.0
2025-03-23,14,Ethan White,Warehouse Associate,Warehouse,4,3392,4.2,1.0,89.3
2025-03-24,15,William Thompson,Office Manager,Administration,1,111,4.6,1.0,80.0
2025-03-24,8,Isabella Miller,Warehouse Manager,Warehouse,0,0,4.9,1.0,72.0
2025-03-24,4,Isabella Garcia,Shipping Coordinator,Warehouse,3,1098,4.6,1.0,70.6
2025-03-24,20,Emma Robinson,Warehouse Associate,Warehouse,5,4985,4.6,1.0,97.2
2025-03-24,7,Benjamin Garcia,Support Specialist,Customer Service,3,570,4.5,1.0,60.2
2025-03-24,17,Isabella White,Administrative Assistant,Administration,5,3540,3.2,1.0,81.1
2025-03-24,11,Sophia Brown,Marketing Coordinator,Marketing,4,1264,3.7,1.0,68.3
2025-03-24,2,Alexander Martin,Receptionist,Administration,0,0,3.3,1.0,62.7
2025-03-24,3,Mia Wilson,Marketing Coordinator,Marketing,0,0,3.5,1.0,73.2
2025-03-24,18,Isabella Williams,Sales Associate,Sales,16,3472,3.4,1.0,74.5
2025-03-24,1,John Williams,Sales Representative,Sales,0,0,3.3,1.0,65.6
2025-03-25,5,Benjamin Garcia,Sales Manager,Sales,0,0,4.6,1.0,74.4
2025-03-25,12,John Davis,Office Manager,Administration,0,0,3.7,1.0,76.0
2025-03-25,19,James Miller,Marketing Specialist,Marketing,3,1338,3.8,1.0,83.1
2025-03-25,4,Isabella Garcia,Shipping Coordinator,Warehouse,0,0,3.4,1.0,85.9
2025-03-25,8,Isabella Miller,Warehouse Manager,Warehouse,4,1308,4.9,1.0,77.2
2025-03-25,1,John Williams,Sales Representative,Sales,6,4662,3.9,1.0,79.6
2025-03-25,13,Olivia Moore,Customer Service Manager,Customer Service,5,1335,4.1,1.0,67.3
2025-03-25,2,Alexander Martin,Receptionist,Administration,2,1528,4.3,1.0,87.0
2025-03-25,16,Emma Taylor,Customer Service Manager,Customer Service,4,1512,3.5,1.0,74.1
2025-03-25,15,William Thompson,Office Manager,Administration,5,1350,4.0,1.0,98.1
2025-03-25,18,Isabella Williams,Sales Associate,Sales,8,7520,3.1,1.0,75.9
2025-03-25,17,Isabella White,Administrative Assistant,Administration,5,1330,3.4,1.0,67.4
2025-03-25,3,Mia Wilson,Marketing Coordinator,Marketing,0,0,3.3,1.0,73.6
2025-03-25,11,Sophia Brown,Marketing Coordinator,Marketing,1,943,4.1,1.0,66.4
2025-03-25,14,Ethan White,Warehouse Associate,Warehouse,0,0,4.4,1.0,69.1
2025-03-25,9,Charlotte White,Administrative Assistant,Administration,3,1341,4.7,1.0,83.0
2025-03-25,7,Benjamin Garcia,Support Specialist,Customer Service,4,1500,4.2,1.0,98.6
2025-03-25,20,Emma Robinson,Warehouse Associate,Warehouse,0,0,3.2,1.0,94.8
2025-03-26,18,Isabella Williams,Sales Associate,Sales,11,10967,3.2,1.0,66.1
2025-03-26,8,Isabella Miller,Warehouse Manager,Warehouse,0,0,5.0,1.0,70.2
2025-03-26,1,John Williams,Sales Representative,Sales,0,0,4.1,1.0,60.3
2025-03-26,19,James Miller,Marketing Specialist,Marketing,4,632,3.6,1.0,89.0
2025-03-26,15,William Thompson,Office Manager,Administration,1,422,4.9,1.0,68.3
2025-03-26,4,Isabella Garcia,Shipping Coordinator,Warehouse,3,1122,4.7,1.0,68.8
2025-03-26,5,Benjamin Garcia,Sales Manager,Sales,13,12467,3.7,1.0,88.7
